ensemblID	gene_name	logFC_prenatal	SE_prenatal	logFC_adult	SE_adult	PRENATAL	ADULT	SHARED0.5	SHARED1	SHARED2	OPPOSITE	specificity	sexDE_prenatal_direction	sexDE_adult_direction	sexDE	sexDEsimplified	sexDEfinal	sexDE_origin	annot	Region	annotXCI
ENSG00000185774	KCNIP4	-0.169525326753926	0.0803132948523984	-0.0880189574015762	0.0201773074793189	0.0035	0.003	0.959	0.0245	0.0095	5e-04	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000185787	MORF4L1	-0.186109107077981	0.0432973068069976	-0.0054626373224165	0.00875543306082144	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185803	SLC52A2	-0.364656944848136	0.110393124953861	0.00593218533315872	0.0162179175657923	0.99	0	0.0085	0	5e-04	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185813	PCYT2	-0.303479250844198	0.0909704921948466	-0.0294642992859539	0.0141949840938423	0.929	0	0.0705	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185823	NPAP1	0.240926527428674	0.0892085049147554	-0.152985951548089	0.0438359724742296	0.106	0.0115	0.001	0	0.002	0.8795	Opposite	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000185838	GNB1L	-0.331196469622089	0.103651426835551	-0.0233888048011221	0.0273746908972958	0.9515	5e-04	0.0465	5e-04	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185842	DNAH14	0.201190512796459	0.0513960856172357	0.051587243463482	0.0331700403839745	0.609	0	0.388	0.003	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185875	THNSL1	-0.168011698021018	0.0551111335513663	0.0360296719839669	0.0166883153833779	0.9795	0	0.005	0	0	0.0155	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185883	ATP6V0C	-0.380330985418388	0.112732308864845	-0.0344355612792926	0.0151121072233784	0.905	0	0.095	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185885	IFITM1	-0.710770677723465	0.192791089580268	0.171211077739014	0.0479927061948034	0.186	0.004	0.0035	0	0.002	0.8045	Opposite	male-biased	female-biased	opposite	opposite	NA	common	Autosome	NA	NA
ENSG00000185905	C16orf54	0.278541655736757	0.0746687548809185	0.0425863256732367	0.0539821018940672	0.8065	0	0.1915	0.002	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185946	RNPC3	0.203986981753189	0.0597906224391229	0.0129733285951565	0.0211895256561585	0.9735	0	0.0255	0.001	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185958	FAM186A	0.297700620838817	0.0711686329355418	0.032382020819414	0.0324965214329646	0.948	0	0.052	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185963	BICD2	-0.129750345226354	0.0418752513223312	-0.0265561840775303	0.013273224617105	0.712	0	0.2835	0.0035	0	0.001	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000185973	TMLHE	0.0735056011339191	0.0504139725016057	0.0813298503348334	0.0201547824264168	0.0115	0.0145	0.8535	0.063	0.0485	0.009	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	X chr	nonPAR	Inactive
ENSG00000186010	NDUFA13	-0.348150473790209	0.123349319816645	-0.0417237983280661	0.0125491839369822	0.453	0.001	0.5365	0.004	0.0025	0.003	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000186106	ANKRD46	-0.258433323383703	0.0542771197810633	-0.00332633008050947	0.0112343457888074	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186132	C2orf76	-0.166955349700915	0.0527284930632633	0.0240975987808481	0.0159339058472252	0.992	0	0.005	0	0	0.003	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186187	ZNRF1	-0.218057181597785	0.0463749759113793	-0.0327286302545709	0.013076943848224	0.9025	0	0.0975	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186222	BLOC1S4	-0.333703848557221	0.0710391884042949	-0.00105793165012386	0.0138197108405971	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186310	NAP1L3	-0.162741610674313	0.0497847614808995	0.0737797161022789	0.0159557195374813	0.0585	0.0045	0	5e-04	0.001	0.9355	Opposite	male-biased	female-biased	opposite	opposite	NA	common	X chr	nonPAR	Escape
ENSG00000186318	BACE1	-0.0948372245298812	0.0292960046140198	-0.0046408496709672	0.0137604459347671	0.94	0	0.059	0	5e-04	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186377	CYP4X1	-0.393765620934059	0.0813879365149998	-0.0402828527731418	0.0189304587383092	0.979	0	0.021	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186395	KRT10	-0.387016888568924	0.120175411945771	-0.031063469475248	0.0195506633843853	0.945	0	0.0525	0.0015	5e-04	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186399	GOLGA8R	0.426682904256782	0.117260558489587	0.0286427770367968	0.0645236204218278	0.908	0	0.091	5e-04	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186416	NKRF	-0.221342050375642	0.0546375786803727	0.00653108481531858	0.0151781243526828	0.9985	0	0.001	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000186431	FCAR	0.308297403603852	0.0987287595017902	0.0814192762795716	0.0903022195492832	0.6475	0	0.3405	0.007	0.002	0.003	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186432	KPNA4	-0.149995184341405	0.0449087742696432	0.00439169843557098	0.00962297367795754	0.9975	0	0.002	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186469	GNG2	-0.198377613816318	0.065380668858478	-0.0138865539168597	0.019377934119887	0.9575	0	0.042	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186480	INSIG1	-0.316550996265213	0.0920891069693929	-0.0201883292935666	0.0328458072688108	0.959	0	0.0405	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186487	MYT1L	-0.0873971007235765	0.0683512506987181	-0.0607830460968913	0.0169195851814513	0.0395	0.0085	0.884	0.0275	0.0235	0.017	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000186493	C5orf38	0.115834091045426	0.318504387078679	-0.27058062165331	0.0525613497225745	5e-04	0.0815	0.2285	0.086	0.1215	0.482	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000186529	CYP4F3	0.39533778589457	0.0934185933302018	-0.0601307567274784	0.110299771846909	0.9145	0	0.0745	0.001	0	0.01	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186532	SMYD4	0.122324646022088	0.0312848405488805	0.00164379006737372	0.0177555241964526	0.969	0	0.0295	0	0	0.0015	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186566	GPATCH8	0.14268806586699	0.0364017841946995	0.0164948566350558	0.0145656374758833	0.931	0	0.069	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186577	C6orf1	-0.470010028386291	0.100184619145309	-0.0134490926720524	0.0174215167920228	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186638	KIF24	0.376315194674575	0.0511368988283962	6.00204043658851e-05	0.0290967530970863	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186654	PRR5	-0.278557984853589	0.0819737299048393	-0.0231359634050451	0.0257583488680386	0.9595	0	0.0405	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186665	C17orf58	-0.332812952037669	0.0617924014190979	-0.0186175762645751	0.0158527717517825	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186675	MAGEE2	-0.22784824292998	0.0790698567469101	-0.205101184089673	0.0405680648358035	0	0.001	0.8145	0.138	0.0465	0	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	X chr	nonPAR	Unknown
ENSG00000186684	CYP27C1	0.291781805560153	0.0587184841695201	0.114699888196607	0.0649289317756906	0.3395	0	0.654	0.0065	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186716	BCR	-0.171443895345962	0.0522225586711903	-0.0289585399958473	0.0274188220265494	0.815	0	0.1835	0.001	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186732	MPPED1	-0.431699654410683	0.132939406081083	0.0141187970686855	0.0297314627297861	0.9925	0	0.0065	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186777	ZNF732	0.292232360194157	0.0711079084853866	0.0282875001802019	0.0369729757187833	0.9425	0	0.0575	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186806	VSIG10L	-0.244068741170381	0.0768026017325751	-0.00206973556323209	0.0269227419994852	0.9755	0	0.0245	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186812	ZNF397	0.190887801058981	0.0394295439829657	0.0010721889897139	0.0125515258623849	0.9975	0	0.0025	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186814	ZSCAN30	0.120362967062105	0.0374081827955438	0.0296491471912891	0.0124776002348712	0.556	0	0.439	0.0025	0.002	5e-04	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186818	LILRB4	0.315151665846692	0.094319252226159	0.0330140936697461	0.0380915259249059	0.8885	0	0.109	5e-04	0.001	0.001	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000186994	KANK3	-0.386830865847513	0.0949471002198898	0.0946781388608265	0.0354891595393598	0.9535	0	0	0	0	0.0465	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187024	PTRH1	-0.215992948544546	0.0644018032528402	0.019949971801448	0.0283589723163884	0.985	0	0.0115	5e-04	0	0.003	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187051	RPS19BP1	-0.38395013556739	0.124153049505635	-0.0639309168272722	0.0129421823172989	0.0125	0.0015	0.971	0.009	0.0045	0.0015	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000187068	C3orf70	-0.18380427290976	0.0551378705935014	0.0233290104633078	0.0193812890627943	0.995	0	0.003	0	0	0.002	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187079	TEAD1	0.287310097346409	0.0485900401331799	0.00101283017598113	0.0157122786639235	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187094	CCK	-0.897600975719626	0.275439602283829	-0.0268587278154499	0.0395344759672771	0.909	0.0015	0.0845	0.001	0.001	0.003	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187135	VSTM2B	-0.411444560008779	0.138398154260566	-0.0845446327875338	0.0250759412712296	0.0525	0.002	0.933	0.0075	0.0045	5e-04	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000187186	RP11-195F19.5	-0.363830392914558	0.101841839693813	-0.0583721313664747	0.0166127818813834	0.211	0	0.7845	0.0035	5e-04	5e-04	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000187189	TSPYL4	-0.131726918665663	0.0385048651731072	-0.0154230950830866	0.0152664389126809	0.916	0	0.082	0.002	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187240	DYNC2H1	0.134363774975814	0.0396166951272291	0.0247899198912938	0.0166785375292695	0.8015	0	0.196	0.0025	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187266	EPOR	-0.172416787966411	0.0777342975060401	0.0993112678515383	0.0257644396304633	0.0765	0.0195	0.0085	0.0025	0.008	0.885	Opposite	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000187556	NANOS3	-0.567705908477379	0.119147374404834	-0.0326474246707504	0.021785478018322	0.9965	0	0.0035	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187601	MAGEH1	-0.308280025208316	0.0550087710050613	-0.0442957760057778	0.014791867041735	0.95	0	0.05	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000187699	C2orf88	0.212966848042764	0.0638035315652571	-0.0136619219300014	0.0211611251850846	0.993	5e-04	0.006	0	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187713	TMEM203	-0.278790584540239	0.0675240021909223	-0.0179191314828931	0.0106213280103321	0.9955	0	0.004	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187741	FANCA	0.250136805846669	0.0541471343712749	-0.0216190013731018	0.0238306990247568	0.9995	0	5e-04	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187790	FANCM	0.148145777761419	0.0441022690540562	-0.0865367720384805	0.0245198861832642	0.2095	0.003	0.001	0	0	0.7865	Unclassified	female-biased	male-biased	opposite	opposite	NA	common	Autosome	NA	NA
ENSG00000187792	ZNF70	0.232448736651326	0.0488194629460915	0.0503265784786036	0.019099783887469	0.5235	0	0.476	5e-04	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187815	ZFP69	-0.211489024069894	0.0444677518587311	-0.0185260695385548	0.0271243466206146	0.961	0	0.039	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187889	C1orf168	0.174335489392764	0.155593979674211	0.275138727857735	0.0665783709509998	0.0065	0.0545	0.5865	0.168	0.164	0.0205	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000187905	LRRC74B	0.519883679631453	0.101553315671018	0.0534741781154349	0.0935310326878994	0.8515	0	0.148	5e-04	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187957	DNER	-0.225969220425601	0.0591668657193214	-0.0397080293811627	0.0179536405263972	0.7535	0	0.2455	5e-04	0	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000187987	ZSCAN23	0.307867792775747	0.0833274833491367	0.137444201995961	0.0491641001316164	0.064	0	0.9185	0.0155	0.002	0	Shared	female-biased	ns	prenatal female-biased	female-biased	female-biased	prenatal	Autosome	NA	NA
ENSG00000188021	UBQLN2	-0.211324844098384	0.0447695511770933	-0.0262115510279571	0.0107575377090402	0.9705	0	0.0295	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000188042	ARL4C	-0.214027746573729	0.0554140256330843	-0.0367658977275936	0.0291691517510222	0.8185	0	0.18	0.0015	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188070	C11orf95	-0.168004768122842	0.0431342145987356	-0.0637330467364422	0.0195467191824234	0.05	0	0.9435	0.0055	0.001	0	Shared	male-biased	ns	prenatal male-biased	male-biased	male-biased	prenatal	Autosome	NA	NA
ENSG00000188153	COL4A5	0.375620513320109	0.0748196682721881	0.290162842038776	0.0210675231119354	0	0	0.3575	0.625	0.0175	0	Shared	female-biased	female-biased	common female-biased	female-biased	female-biased	common	X chr	nonPAR	Inactive
ENSG00000188158	NHS	0.28699368081071	0.0846844527528682	-0.0339856230488174	0.0283401036918411	0.994	5e-04	0.003	0	0	0.0025	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Variable
ENSG00000188176	SMTNL2	-0.420971766278835	0.14069999969046	0.237899897255807	0.0762663453943476	0.2025	0.0045	0.0025	5e-04	0.001	0.789	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188186	LAMTOR4	-0.306001852846426	0.0917007799668587	-0.0372226240648716	0.0108678640571739	0.697	0	0.2975	0.0025	0.001	0.002	Unclassified	male-biased	male-biased	common male-biased	male-biased	NA	common	Autosome	NA	NA
ENSG00000188191	PRKAR1B	-0.372209139656771	0.0862965854437304	-0.0858999694520911	0.017184835728726	0.002	0	0.995	0.0025	5e-04	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000188234	AGAP4	0.24255875050356	0.0555012928836567	0.0311802087221106	0.0708808693938344	0.7945	0	0.204	5e-04	0	0.001	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188243	COMMD6	-0.293768944926031	0.0786649344798137	-0.0098916289507556	0.0129262947244922	0.9965	0	0.003	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188266	AGPHD1	0.173854642243601	0.0474638577834975	0.0305334234415489	0.019305255055086	0.813	0	0.184	0.0025	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188312	CENPP	0.219952622342819	0.0521394010387183	-0.0905882571031455	0.0359707981216234	0.855	0	5e-04	0	0	0.1445	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188322	SBK1	-0.26284294628507	0.0738042138717867	-0.0287047945769703	0.0223335357231287	0.9365	0	0.063	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188343	FAM92A1	-0.170679419997398	0.0555833276976437	-0.0281637153678208	0.0112375902172941	0.7595	0	0.238	0.002	0	5e-04	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188483	IER5L	-0.511292823700339	0.119407337033467	-0.0735497778454875	0.0415795626133754	0.786	0	0.214	0	0	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188522	FAM83G	0.133388943473468	0.117626272476003	0.151069052397116	0.0430689164856792	0.031	0.0205	0.821	0.0675	0.0455	0.0145	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000188573	FBLL1	-0.512052103402024	0.133287188600239	-0.0710597358937491	0.0219173135466051	0.255	0	0.7415	0.0025	0.001	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188580	NKAIN2	-0.369003973102834	0.119499068118984	-0.0264047654799239	0.0240530075424965	0.946	0	0.0535	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188596	CFAP54	0.330223309786776	0.062040929043764	0.040234948964785	0.0330086678212028	0.9645	0	0.0355	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188612	SUMO2	-0.169720058979939	0.048581452903189	0.0190657165256307	0.0124209815526792	0.995	0	0.0015	0	0	0.0035	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188641	DPYD	-0.193060538620115	0.104960705726767	0.0850022761768935	0.0195012699880386	0.0375	0.033	0.109	0.0115	0.0305	0.7785	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000188647	PTAR1	0.233375114833179	0.0419521589601151	0.00953630481143874	0.0127898031225305	0.9995	0	5e-04	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000188674	C2orf80	-0.389647708908537	0.098222317755386	-0.0969231665476248	0.0251014330855784	0.012	0	0.982	0.0055	5e-04	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
